0.1564,0.12533
0.85552,0.13015
0.64476,0.092352
0.37627,0.0078203
0.19092,0.42311
0.42825,0.65557
0.48202,0.72292
0.12061,0.53121
0.58951,0.10882
0.22619,0.63177
0.38462,0.1265
0.58299,0.1343
0.25181,0.098594
0.29044,0.14203
0.61709,0.16825
0.26528,0.19625
0.82438,0.31748
0.98266,0.31643
0.73025,0.21756
0.34388,0.25104
0.58407,0.89292
0.10777,0.70322
0.90631,0.55574
0.87965,0.18443
0.81776,0.21203
0.26073,0.077347
0.59436,0.9138
0.022513,0.70672
0.42526,0.55779
0.31272,0.31343
0.16148,0.1662
0.17877,0.6225
0.42289,0.98793
0.094229,0.17043
0.59852,0.25779
0.47092,0.3968
0.69595,0.073995
0.69989,0.6841
0.63853,0.40239
0.033604,0.98284
0.068806,0.40218
0.3196,0.62067
0.53086,0.15437
0.65445,0.38135
0.40762,0.16113
0.81998,0.75811
0.71836,0.87111
0.96865,0.35078
0.53133,0.68554
0.32515,0.29415
0.10563,0.53063
0.61096,0.83242
0.7788,0.59749
0.42345,0.33531
0.090823,0.29923
0.26647,0.45259
0.15366,0.42265
0.28101,0.35961
0.44009,0.55832
0.52714,0.74255
0.45742,0.42433
0.87537,0.42936
0.51805,0.12487
0.94362,0.024434
0.63771,0.29019
0.95769,0.31752
0.24071,0.65369
0.67612,0.95694
0.28906,0.93573
0.67181,0.45789
0.69514,0.24048
0.067993,0.7639
0.25479,0.75933
0.22404,0.74065
0.66783,0.74369
0.84439,0.10592
0.34446,0.68156
0.78052,0.46326
0.67533,0.21216
0.0067153,0.098519
0.60217,0.82357
0.38677,0.17501
0.91599,0.16357
0.0011511,0.66599
0.46245,0.89439
0.42435,0.51656
0.46092,0.7027
0.77016,0.15359
0.32247,0.95346
0.78474,0.54088
0.47136,0.67973
0.035763,0.036563
0.17587,0.8092
0.72176,0.74862
0.47349,0.12019
0.15272,0.52505
0.34112,0.32583
0.60739,0.54645
0.19175,0.39888
0.73843,0.41509
0.24285,0.18074
0.91742,0.25539
0.26906,0.020536
0.7655,0.92368
0.18866,0.6537
0.2875,0.93261
0.091113,0.16351
0.57621,0.9211
0.68336,0.79466
0.54659,0.57739
0.42573,0.44004
0.64444,0.25761
0.64762,0.75195
0.67902,0.22867
0.63579,0.064187
0.94517,0.76733
0.20893,0.6712
0.70928,0.71521
0.23623,0.64206
0.1194,0.41905
0.6073,0.39076
0.45014,0.81614
0.45873,0.31743
0.66194,0.81454
0.77029,0.78907
0.35022,0.85226
0.66201,0.50564
0.41616,0.63566
0.84193,0.95089
0.83292,0.44396
0.25644,0.060019
0.61346,0.86675
0.58225,0.63119
0.54074,0.35507
0.86994,0.997
0.26478,0.22417
0.31807,0.65245
0.11921,0.60499
0.93983,0.38725
0.64555,0.14219
0.47946,0.025135
0.63932,0.42111
0.54472,0.1841
0.64731,0.72578
0.54389,0.37036
0.72105,0.84156
0.5225,0.73423
0.9937,0.57103
0.21868,0.17686
0.1058,0.95738
0.1097,0.26532
0.063591,0.92458
0.40458,0.22377
0.44837,0.37356
0.36582,0.0875
0.7635,0.64012
0.6279,0.18062
0.77198,0.045051
0.93285,0.72317
0.97274,0.34744
0.19203,0.66062
0.13887,0.38387
0.69627,0.62735
0.09382,0.02165
0.5254,0.91057
0.53034,0.80056
0.86114,0.74585
0.48485,0.81311
0.39346,0.38331
0.67143,0.61728
0.74126,0.57549
0.52005,0.53005
0.34771,0.27507
0.15,0.24863
0.58609,0.45164
0.26215,0.22771
0.044454,0.80445
0.75493,0.9861
5.03,5.3709
5.5357,5.8909
5.0871,5.8564
5.8021,5.4024
5.9891,5.318
5.0669,5.6086
5.9394,5.9102
5.0182,5.9091
5.6838,5.5916
5.7837,5.3326
5.5341,5.8531
5.8854,5.4424
5.899,5.9044
5.6259,5.0332
5.1379,5.5324
5.2178,5.7165
5.1821,5.1793
5.0418,5.3365
5.1069,5.1877
5.6164,5.3219
5.9397,5.4039
5.3545,5.5486
5.4106,5.0487
5.9843,5.5527
5.9456,5.2748
5.6766,5.2415
5.9883,5.2431
5.7668,5.1542
5.3367,5.9564
5.6624,5.9357
5.2442,5.8187
5.2955,5.7283
5.6802,5.1758
5.5278,5.3604
5.4116,5.1888
5.6026,5.0012
5.7505,5.3164
5.5835,5.6996
5.5518,5.6253
5.5836,5.5431
5.5118,5.439
5.0826,5.2874
5.7196,5.5017
5.9962,5.7615
5.3545,5.7624
5.9713,5.5761
5.3464,5.7477
5.8865,5.6455
5.4547,5.1232
5.4134,5.5044
5.2177,5.3473
5.1257,5.0921
5.3089,5.1478
5.7261,5.1982
5.7829,5.6723
5.6938,5.4315
5.0098,5.6944
5.8432,5.2568
5.9223,5.0098
5.771,5.5323
5.0427,5.2794
5.3782,5.9462
5.7043,5.9064
5.7295,5.3927
5.2243,5.0249
5.2691,5.6714
5.673,5.8372
5.4775,5.9715
5.6237,5.0569
5.2364,5.4503
5.1771,5.5825
5.8296,5.6866
5.7669,5.7194
5.9345,5.65
5.1079,5.7269
5.1822,5.3738
5.0991,5.5816
5.4898,5.1161
5.1932,5.0577
5.8959,5.9798
5.0991,5.2848
5.0442,5.595
5.5573,5.9622
5.7725,5.1858
5.3119,5.193
5.179,5.3416
5.339,5.9329
5.2101,5.3907
5.5102,5.2732
5.9064,5.1519
5.6289,5.3971
5.1015,5.3747
5.3909,5.1311
5.0546,5.435
5.5013,5.0915
5.4317,5.6146
5.9976,5.011
5.8116,5.5733
5.4857,5.7897
5.8944,5.2354
5.1375,5.448
5.39,5.5694
5.9274,5.0614
5.9175,5.4963
5.7136,5.6423
5.6183,5.2213
5.3433,5.8371
5.936,5.9711
5.1248,5.8464
5.7306,5.506
5.6465,5.2789
5.8332,5.7466
5.3983,5.2369
5.7498,5.9573
5.8352,5.6203
5.3225,5.6003
5.5523,5.1726
5.9791,5.0903
5.5493,5.2553
5.3304,5.8586
5.6195,5.9111
5.3606,5.6996
5.7565,5.7252
5.4139,5.2299
5.4923,5.5761
5.6947,5.8106
5.9727,5.4038
5.3278,5.9884
5.8378,5.09
5.7391,5.3209
5.9542,5.5114
5.0319,5.0606
5.3569,5.7257
5.6627,5.5566
5.2815,5.5294
5.2304,5.83
5.7111,5.8588
5.6246,5.789
5.5906,5.3178
5.6604,5.4522
5.0476,5.7522
5.3488,5.1099
5.4513,5.1097
5.2409,5.2699
5.715,5.5246
5.8562,5.9727
5.2815,5.7104
5.7311,5.3119
5.1378,5.2915
5.8367,5.8504
5.1386,5.9116
5.5882,5.6393
5.3662,5.2554
5.8068,5.0887
5.5038,5.8383
5.4896,5.5847
5.877,5.9481
5.3531,5.061
5.4494,5.5846
5.9635,5.2851
5.0423,5.8277
5.973,5.191
5.1892,5.4425
5.6671,5.3934
5.5864,5.8266
5.6751,5.6769
5.361,5.2076
5.6203,5.3181
5.8112,5.1338
5.0193,5.6715
5.0839,5.571
5.9748,5.1698
5.6513,5.1477
5.2312,5.4761
5.4035,5.9081
5.122,5.5522
5.2684,5.0329
5.2578,5.0539
5.3317,5.8051
5.1522,5.4514
5.348,5.3826
5.1217,5.7896
5.8842,5.3643
5.0943,5.5323
5.93,5.7117
5.399,5.8715
5.0474,5.3287
5.3424,5.6501
5.736,5.9748
5.7947,5.076
5.5449,5.587
5.6862,5.4139
5.8936,5.3091
5.0548,5.2638
5.3037,5.7588
5.0462,5.9952
5.1955,5.1866
5.7202,5.7811
5.7218,5.1958
5.8778,5.9924
5.5824,5.8023
5.0707,5.4242
5.9227,5.7289
5.8004,5.4984
5.2859,5.809
5.5437,5.3565
5.9848,5.0732
5.7157,5.591
5.839,5.9102
5.4333,5.1938
5.4706,5.4324
5.5607,5.7492
5.2691,5.0392
5.749,5.9463
5.5039,5.7637
5.6468,5.5588
5.3077,5.1838
5.1387,5.4979
5.4756,5.5178
5.3625,5.9942
5.7881,5.8549
5.7803,5.9624
5.6685,5.6789
5.1335,5.4035
5.0216,5.935
5.5598,5.4795
5.3008,5.2318
5.9394,5.3963
5.9809,5.7051
5.2866,5.5586
5.8008,5.7566
5.8961,5.9955
5.5975,5.9624
5.884,5.5351
5.9437,5.9639
5.5492,5.1156
5.7284,5.0514
5.5768,5.3043
5.0259,5.5802
5.4465,5.531
5.6463,5.9012
5.5212,5.5406
5.3723,5.432
5.9371,5.5427
5.8295,5.7124
5.8491,5.0167
5.3725,5.8009
5.5932,5.1425
5.8726,5.4785
5.9335,5.2568
5.6685,5.3691
5.2068,5.6618
5.6539,5.1696
5.0721,5.2788
5.4067,5.1982
5.6669,5.1951
5.9337,5.3268
5.811,5.8803
5.4845,5.4711
5.7567,5.404
5.417,5.1792
5.9718,5.9689
5.988,5.4075
5.8641,5.8445
5.3889,5.6153
5.4547,5.3766
5.2467,5.8772
5.7844,5.7849
5.8828,5.465
5.9137,5.814
5.5583,5.8984
5.5989,5.4292
5.1489,5.3343
5.8997,5.5966
5.4504,5.902
5.2057,5.7021
5.8997,5.3775
5.7626,5.735
5.8825,5.9541
5.285,5.5428
5.6732,5.5401
5.6643,5.3111
5.1228,5.0712
5.4073,5.182
5.2753,5.093
5.7167,5.4635
5.2834,5.0093
5.8962,5.915
5.8266,5.6427
5.39,5.0014
5.4979,5.0304
5.6948,5.2085
5.8344,5.455
5.6096,5.1273
5.5747,5.0086
5.326,5.7271
5.4564,5.3541
5.7138,5.7804
5.8844,5.4367
5.7209,5.4366
5.0186,5.0492
5.6748,5.0496
5.4385,5.0911
5.4378,5.594
5.117,5.2411
5.8147,5.8414
5.3249,5.8572
5.2462,5.9636
5.3427,5.4889
5.3757,5.2203
5.5466,5.2262
5.5619,5.5368
5.3958,5.7621
5.3981,5.3476
5.5154,5.4612
5.6575,5.6393
5.9509,5.9173
5.7223,5.1616
5.4001,5.7156
5.8319,5.5777
5.1343,5.4333
5.0605,5.8842
5.0842,5.3931
5.1639,5.179
5.3242,5.6333
5.3017,5.624
5.0117,5.3279
5.5399,5.803
5.0954,5.9995
5.1465,5.981
5.6311,5.127
5.8593,5.2322
5.9742,5.0236
5.5708,5.6074
5.9969,5.1108
5.5535,5.4075
5.5155,5.8841
5.3307,5.5481
5.43,5.369
5.4918,5.2083
5.071,5.4409
5.8877,5.9562
5.0646,5.124
5.4362,5.4708
5.8266,5.8569
5.3945,5.0434
5.6135,5.6916
5.8186,5.979
5.8862,5.2833
5.9311,5.1338
5.1908,5.6853
5.2586,5.9095
5.8979,5.6109
5.5934,5.9
5.5038,5.1934
5.6128,5.7544
5.8194,5.3463
5.5319,5.4186
5.2021,5.1557
5.4539,5.819
5.4279,5.6249
5.9661,5.7386
5.6201,5.8051
5.6954,5.0672
5.7202,5.9508
5.3469,5.4976
5.517,5.7551
5.5567,5.7424
5.1565,5.8311
5.5621,5.1565
5.6948,5.4573
5.4265,5.6181
5.8363,5.9322
5.7314,5.8351
5.36,5.8954
5.4542,5.5825
5.3864,5.5827
5.7756,5.8549
5.7343,5.0349
5.4303,5.8854
5.6938,5.4077
5.9452,5.0364
5.7842,5.7461
5.7056,5.1548
5.1093,5.1439
5.3899,5.606
5.5909,5.2545
5.4594,5.3242
5.0503,5.4018
5.2287,5.4064
5.8342,5.3862
5.0156,5.6098
5.8637,5.1669
5.0781,5.1881
5.669,5.0946
5.5002,5.3232
5.218,5.7696
5.5716,5.2341
5.1222,5.7404
5.6712,5.6928
5.5996,5.8241
5.056,5.828
5.0563,5.2934
5.1525,5.3094
5.0196,5.523
5.4352,5.3253
5.8322,5.8318
5.6174,5.8103
5.5201,5.557
5.8639,5.263
5.0977,5.6806
5.9081,5.2337
5.108,5.4564
5.517,5.3846
5.1432,5.5386
5.5594,5.9917
5.0046,5.7552
5.7667,5.9805
5.8487,5.2348
5.9168,5.5286
5.987,5.0514
5.5051,5.7569
5.2714,5.602
5.1008,5.8572
5.5078,5.9883
5.5856,5.9295
5.7629,5.4095
5.083,5.0003
5.6616,5.5409
5.517,5.2077
5.171,5.2193
5.9386,5.3258
5.5905,5.0959
5.4406,5.7475
5.9419,5.7485
5.6559,5.5433
5.4519,5.3381
5.8397,5.8323
5.5326,5.5526
5.5539,5.9575
5.6801,5.8928
5.3672,5.3565
5.2393,5.5464
5.5789,5.3467
5.8669,5.6228
5.4068,5.7966
5.1126,5.7459
5.4438,5.1255
5.3002,5.8224
5.4014,5.0252
5.8334,5.4144
5.4036,5.7314
5.3902,5.7814
5.3604,5.3673
5.1403,5.7449
5.2601,5.8923
5.0868,5.2426
5.4294,5.1296
5.2573,5.2251
5.2976,5.35
5.4249,5.2871
5.1192,5.9275
5.4951,5.0513
5.7064,5.5927
5.2436,5.1629
5.7851,5.8384
5.0741,5.1676
5.3939,5.5022
5.0034,5.9993
5.2207,5.3554
5.0013,5.0471
5.1892,5.2137
5.1425,5.3978
5.2681,5.3337
5.1749,5.2296
5.1386,5.9361
5.5989,5.6832
5.9011,5.9621
5.9394,5.438
5.2212,5.9403
5.4827,5.0058
5.376,5.6103
5.5238,5.8011
5.2649,5.233
5.0684,5.9325
5.4363,5.7633
5.1739,5.8264
5.0261,5.5735
5.9547,5.7926
5.4306,5.329
5.9616,5.2235
5.7624,5.3124
5.0073,5.5845
5.68,5.8299
5.706,5.2905
5.6451,5.4026
5.5523,5.8621
5.2181,5.6147
5.7724,5.9912
5.228,5.2037
2.4889,4.8561
2.9714,4.4984
2.1125,4.0488
2.7432,4.3138
2.6385,4.6416
2.5942,4.7864
2.4986,4.2892
2.5679,4.4979
2.4265,4.8184
2.0762,4.5951
2.2906,4.5364
2.5613,4.3309
2.6333,4.4117
2.9308,4.794
2.9778,4.3432
2.0936,4.4626
2.6617,4.3678
2.6028,4.6796
2.4738,4.5678
2.3563,4.6518
2.4756,4.4911
2.671,4.3985
2.9596,4.4775
2.0891,4.0666
2.7977,4.411
2.5908,4.9691
2.9122,4.7807
2.1011,4.729
2.2933,4.7657
2.0516,4.7566
2.5041,4.8433
2.7684,4.7702
2.283,4.9787
2.2254,4.1114
2.3313,4.3961
2.4533,4.4921
2.7374,4.2581
2.5099,4.037
2.3825,4.9744
2.9055,4.7264
2.9653,4.148
2.6283,4.1479
2.132,4.7048
2.6183,4.381
2.383,4.0764
2.9912,4.4108
2.2868,4.143
2.7062,4.7989
2.5352,4.9302
2.1932,4.0047
2.6894,4.65
2.0505,4.6785
2.1844,4.2536
2.0457,4.8432
2.885,4.294
2.8398,4.0269
2.1182,4.0933
2.4104,4.7979
2.1202,4.7114
2.5721,4.7834
2.9494,4.6239
2.2564,4.8254
2.9899,4.035
2.3498,4.4055
2.2085,4.2497
2.6658,4.4809
2.9733,4.8808
2.6227,4.2807
2.0635,4.5991
2.3735,4.0262
2.1663,4.1552
2.2313,4.8339
2.0522,4.1949
2.9018,4.8298
2.7933,4.3381
2.373,4.6711
2.8321,4.0524
2.7538,4.7343
2.6219,4.4995
2.3941,4.9433
2.3593,4.2898
2.0889,4.3766
2.3417,4.1138
2.5487,4.9649
2.4605,4.4325
2.6455,4.0846
2.5135,4.7167
2.8144,4.5068
2.0972,4.3281
2.4637,4.7535
2.5898,4.836
2.1872,4.2537
2.6113,4.5344
2.0519,4.4352
2.5757,4.1577
2.8423,4.6005
2.4997,4.9375
2.439,4.1078
2.1491,4.9
2.0283,4.5505
2.7567,4.4274
2.7961,4.1524
2.2936,4.2475
2.1152,4.4474
2.3751,4.5328
2.8289,4.3547
2.8418,4.7731
2.6652,4.8817
2.9601,4.7341
2.9431,4.4064
2.1127,4.6042
2.6483,4.6411
2.4808,4.1275
2.0665,4.4962
2.8978,4.3105
2.4972,4.5786
2.7713,4.9436
2.0604,4.4269
2.2625,4.0331
2.6511,4.9294
2.1336,4.925
2.6385,4.3583
2.3849,4.26
2.7657,4.7869
2.6529,4.5116
2.3815,4.5625
2.3,4.6848
2.3401,4.0924
2.9189,4.8726
2.4563,4.9429
2.4425,4.0966
2.4542,4.8459
2.9453,4.9094
2.2191,4.0113
2.8824,4.5237
2.0199,4.6503
2.3418,4.3851
2.766,4.6493
2.3428,4.7629
2.6188,4.5757
2.453,4.6319
2.0102,4.2782
2.5991,4.8398
2.6016,4.4268
2.6494,4.6316
2.3427,4.8335
2.4933,4.2702
2.7018,4.4008
2.8878,4.5543
2.0551,4.4439
2.0984,4.0904
2.6498,4.7444
2.7641,4.0326
2.988,4.4297
2.1253,4.0373
2.3645,4.9758
2.6762,4.5223
2.3758,4.9096
2.8635,4.3832
2.292,4.8845
2.1335,4.255
2.6727,4.909
2.2026,4.8946
2.8685,4.3985
2.7512,4.625
2.4194,4.5676
2.0002,4.8945
2.1495,4.2142
2.2738,4.0039
2.8724,4.8806
2.6013,4.2351
2.3212,4.2449
2.2843,4.6409
2.4353,4.3045
2.9038,4.8256
2.9251,4.8837
2.5053,4.9454
2.6276,4.3908
2.7193,4.8013
2.0239,4.1571
2.5749,4.6252
2.0465,4.699
2.4225,4.0859
2.4677,4.5312
2.0226,4.8886
2.0651,4.2637
2.924,4.2348
2.5341,4.8397
2.3668,4.4955
2.3639,4.1524
2.1514,4.2308
2.1496,4.658
2.3508,4.5629
2.336,4.2918
2.784,4.6223
2.4867,4.7159
2.4648,4.2807
2.1313,4.4123
2.8864,4.3622
2.6746,4.7814
2.8352,4.1355
2.6565,4.9021
2.9839,4.2896
2.9798,4.4996
2.2502,4.7836
2.6246,4.6771
2.7282,4.1498
2.4982,4.6966
2.8498,4.129
2.1909,4.9459
2.1241,4.8864
2.0028,4.515
2.153,4.6794
2.5342,4.9768
2.5106,4.1255
2.3852,4.7522
2.3106,4.8271
2.0036,4.7814
2.8152,4.1909
2.6384,4.4286
2.4483,4.0145
2.2441,4.3253
2.8034,4.1347
2.824,4.4505
2.8522,4.5723
2.4673,4.792
2.9707,4.4197
2.8412,4.5325
2.0785,4.9257
2.2376,4.8991
2.8176,4.5448
2.4058,4.9011
2.4663,4.0518
2.9515,4.8086
2.965,4.3349
2.7653,4.2287
2.5745,4.8224
2.9159,4.3482
2.4954,4.1655
2.166,4.0281
2.326,4.9554
2.2964,4.6803
2.5583,4.8606
2.0675,4.9391
2.069,4.6802
2.1668,4.9174
2.9474,4.2567
2.8111,4.8856
2.7105,4.92
2.9702,4.3001
2.9984,4.0734
2.9875,4.7674
2.1501,4.085
2.9585,4.7288
2.5305,4.4479
2.0741,4.6512
2.3118,4.1695
2.8952,4.5314
2.8348,4.6338
2.0023,4.0141
2.6402,4.4704
2.8032,4.8863
2.2451,4.114
2.0641,4.4425
2.2631,4.6595
2.1027,4.2948
2.4837,4.9504
2.4189,4.6943
2.3813,4.2068
2.8868,4.5548
2.4206,4.8793
2.2838,4.5579
2.0482,4.7523
2.2192,4.8949
2.2392,4.8418
2.0293,4.1309
2.7023,4.1892
2.0076,4.1536
2.6109,4.0289
2.4081,4.0091
2.2489,4.5965
2.6525,4.609
2.3203,4.9189
2.1037,4.7336
2.5356,4.3011
2.1649,4.4956
2.8834,4.2582
2.6665,4.7329
2.8477,4.1168
2.7627,4.746
2.807,4.8098
2.633,4.7452
2.7104,4.3371
2.6887,4.5843
2.3209,4.469
2.5316,4.0873
2.8732,4.8287
2.0545,4.6859
2.5004,4.2673
2.4328,4.9695
2.9043,4.1838
2.6302,4.2999
2.983,4.4112
2.5852,4.2365
2.8406,4.1951
2.4688,4.7054
2.5452,4.1805
2.1791,4.5223
2.6345,4.2962
2.963,4.4628
2.534,4.9252
2.4796,4.2159
2.7937,4.001
2.0927,4.9066
2.8808,4.68
2.0039,4.515
2.5115,4.5221
2.6785,4.1029
2.5657,4.9969
2.4785,4.359
2.3205,4.6252
2.6016,4.3934
2.9132,4.0077
2.6825,4.5453
2.9467,4.5091
2.0991,4.2468
2.511,4.0454
2.1101,4.8417
2.5453,4.0482
2.6888,4.3163
2.1474,4.7834
2.7776,4.9724
2.3991,4.5865
2.8983,4.778
2.307,4.7277
2.0611,4.651
2.2195,4.6646
2.0828,4.9388
2.9504,4.5351
2.0164,4.3984
2.1147,4.6705
2.0124,4.4405
2.2162,4.1329
2.0114,4.4392
2.6424,4.5476
2.517,4.3951
2.2455,4.3983
2.1937,4.7513
2.0909,4.5224
2.3684,4.4904
2.0078,4.0887
2.6027,4.2509
2.4789,4.4476
2.3081,4.638
2.7444,4.7094
2.8393,4.9926
2.2624,4.9322
2.5142,4.0922
2.4468,4.9535
2.3412,4.1628
2.8391,4.9705
2.9825,4.597
2.6265,4.2402
2.1813,4.0703
2.123,4.3
2.58,4.8135
2.3285,4.0767
2.2682,4.3545
2.5502,4.132
2.1805,4.1582
2.6785,4.0621
2.0557,4.7018
2.0341,4.0865
2.2865,4.6168
2.0774,4.1738
2.9006,4.6514
2.8466,4.4987
2.3957,4.2845
2.1692,4.8306
2.4305,4.8184
2.4162,4.9382
2.7288,4.0003
2.4065,4.6404
2.9518,4.0074
2.912,4.1064
2.9514,4.1068
2.346,4.3671
2.2902,4.2396
2.8867,4.3461
2.21,4.2496
2.1309,4.3871
2.5205,4.421
2.9055,4.6401
2.4025,4.7876
2.2158,4.27
2.0787,4.844
2.9331,4.7405
2.6029,4.8261
2.3775,4.1822
2.6649,4.0654
2.7922,4.6104
2.3335,4.7016
2.6927,4.1116
2.2038,4.0958
2.9587,4.5978
2.7118,4.8122
2.1669,4.8146
2.4428,4.0894
2.633,4.7313
2.93,4.9039
2.5293,4.4522
2.6265,4.0707
2.6808,4.2413
2.9232,4.7319
2.1528,4.0405
2.4057,4.4245
2.3125,4.5402
